date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url,dte
2017-07-02,820,3408,0.25,8692,Human,Male,Light,3,"['Normal Beard Black', 'Headband', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8692.png,2017-07-02
2017-07-02,1406,3408,0.2,9571,Human,Female,Dark,3,"['Half Shaved', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9571.png,2017-07-02
2017-07-02,820,5863,0.25,9671,Human,Male,Albino,2,"['Messy Hair', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9671.png,2017-07-02
2017-07-02,820,1218,0.35,6030,Human,Female,Medium,3,"['Spots', 'Wild Blonde', 'Classic Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6030.png,2017-07-02
2017-07-02,1303,5648,0.21,2232,Human,Female,Medium,2,"['Purple Eye Shadow', 'Mohawk Thin']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2232.png,2017-07-02
2017-07-02,3286,2794,2.5,2329,Zombie,Male,Non-human,2,"['Peak Spike', 'Earring']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2329.png,2017-07-02
2017-07-02,1303,1218,0.21,1211,Human,Male,Dark,2,"['Cap Forward', 'Smile']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1211.png,2017-07-02
2017-07-02,2794,5863,0.25,5297,Human,Male,Albino,2,"['Shadow Beard', 'Wild Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5297.png,2017-07-02
2017-07-02,2928,1701,0.201127677,2769,Human,Male,Medium,3,"['Peak Spike', 'Shadow Beard', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2769.png,2017-07-02
2017-07-02,2794,4722,0.2,8233,Human,Male,Medium,3,"['Cap', 'Goat', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8233.png,2017-07-02
2017-07-02,2794,271,0.2,4307,Human,Male,Medium,4,"['Shadow Beard', 'Earring', 'Knitted Cap', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4307.png,2017-07-02
2017-07-02,2794,5648,0.2,4305,Human,Female,Medium,3,"['Cap', 'Black Lipstick', 'Purple Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4305.png,2017-07-02
2017-07-02,2724,1904,0.29,3653,Human,Female,Medium,2,"['Black Lipstick', 'Straight Hair Blonde']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3653.png,2017-07-02
2017-07-02,4733,4722,0.25,5280,Human,Male,Light,4,"['Cigarette', 'Muttonchops', 'Wild Hair', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5280.png,2017-07-02
2017-07-02,820,3408,1.0,2766,Human,Male,Light,3,"['Clown Nose', 'Police Cap', 'VR']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2766.png,2017-07-02
2017-07-02,2794,5648,0.2,7513,Human,Male,Medium,3,"['Front Beard', 'Mohawk Thin', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7513.png,2017-07-02
2017-07-02,2794,5648,0.2,8477,Human,Male,Medium,2,"['Handlebars', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8477.png,2017-07-02
2017-07-02,5264,4492,0.3,7475,Human,Female,Albino,2,"['Medical Mask', 'Mohawk Thin']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk7475.png,2017-07-02
2017-07-02,5264,1218,0.3,6415,Human,Female,Albino,3,"['Black Lipstick', 'Frumpy Hair', 'VR']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6415.png,2017-07-02
2017-07-02,2794,1218,0.3,1859,Human,Female,Medium,2,"['Purple Eye Shadow', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1859.png,2017-07-02
2017-07-02,820,4492,0.25,6222,Human,Male,Albino,3,"['Earring', 'Headband', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6222.png,2017-07-02
2017-07-02,5264,5863,0.24,6594,Human,Male,Albino,2,"['Luxurious Beard', 'Purple Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6594.png,2017-07-02
2017-07-02,4722,1218,0.33,7343,Human,Female,Medium,3,"['Black Lipstick', 'Clown Eyes Green', 'Straight Hair Blonde']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7343.png,2017-07-02
2017-07-02,2794,5648,0.2,7319,Human,Male,Albino,2,"['Normal Beard Black', 'Headband']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk7319.png,2017-07-02
2017-07-02,1406,1218,0.21,6909,Human,Female,Medium,3,"['Mole', 'Dark Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6909.png,2017-07-02
2017-07-03,1406,6415,0.22,7442,Human,Male,Medium,3,"['Frown', 'Horned Rim Glasses', 'Knitted Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7442.png,2017-07-03
2017-07-03,2639,6415,0.22,1236,Human,Male,Light,2,"['Muttonchops', 'Mohawk']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1236.png,2017-07-03
2017-07-03,2639,6415,0.18,6927,Human,Male,Medium,3,"['Messy Hair', 'Big Shades', 'Goat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6927.png,2017-07-03
2017-07-03,2639,6415,0.35,7758,Human,Female,Dark,3,"['Mole', 'Eye Patch', 'Blonde Bob']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7758.png,2017-07-03
2017-07-03,1096,3828,0.3,4040,Human,Male,Dark,3,"['Normal Beard Black', 'Earring', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4040.png,2017-07-03
2017-07-03,5258,1218,4.0,6965,Ape,Male,Non-human,1,['Fedora'],#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk6965.png,2017-07-03
2017-07-03,4733,3828,0.3,3710,Human,Male,Light,2,"['Frumpy Hair', 'Vape']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3710.png,2017-07-03
2017-07-03,820,3828,0.25,8695,Human,Male,Medium,3,"['Cigarette', 'Earring', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8695.png,2017-07-03
2017-07-03,1406,1293,0.01,8432,Human,Male,Medium,5,"['Cigarette', 'Shadow Beard', 'Earring', 'Eye Patch', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8432.png,2017-07-03
2017-07-03,2639,271,0.35,2084,Human,Male,Medium,2,"['Mohawk Thin', 'VR']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2084.png,2017-07-03
2017-07-03,2518,3828,0.3,8878,Human,Male,Albino,3,"['Cigarette', 'Bandana', 'Normal Beard']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8878.png,2017-07-03
2017-07-03,5258,4492,1.0,2711,Ape,Male,Non-human,2,"['Cap Forward', 'Earring']",#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2711.png,2017-07-03
2017-07-03,4733,3828,0.3,7595,Human,Male,Light,3,"['Frumpy Hair', 'Luxurious Beard', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7595.png,2017-07-03
2017-07-03,2639,5863,0.24,2259,Human,Male,Medium,2,"['Normal Beard Black', 'Wild Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2259.png,2017-07-03
2017-07-03,2639,5863,0.12,4538,Human,Male,Light,2,"['Front Beard', 'Peak Spike']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4538.png,2017-07-03
2017-07-03,2639,3828,0.3,8690,Human,Male,Light,2,"['Pipe', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8690.png,2017-07-03
2017-07-03,2639,1406,0.18,8832,Human,Male,Light,3,"['Messy Hair', 'Big Shades', 'Muttonchops']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8832.png,2017-07-03
2017-07-03,2639,5863,0.18,4126,Human,Male,Medium,3,"['Pipe', 'Mohawk', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4126.png,2017-07-03
2017-07-03,1904,3828,0.33,3045,Human,Male,Light,3,"['Peak Spike', 'Shadow Beard', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3045.png,2017-07-03
2017-07-03,2639,1218,0.35,9235,Human,Male,Light,4,"['Cigarette', 'Clown Nose', 'Normal Beard Black', 'Hoodie']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9235.png,2017-07-03
2017-07-03,2639,5863,0.18,4840,Human,Male,Dark,2,"['Shadow Beard', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4840.png,2017-07-03
2017-07-03,2794,3828,0.3,9785,Human,Male,Light,5,"['Eye Mask', 'Shadow Beard', 'Earring', 'Shaved Head', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9785.png,2017-07-03
2017-07-03,2639,1406,0.25,3416,Human,Male,Light,2,"['Eye Mask', 'Purple Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3416.png,2017-07-03
2017-07-03,2639,3828,0.28,9279,Human,Male,Medium,4,"['Frown', 'Shadow Beard', 'Purple Hair', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9279.png,2017-07-03
2017-07-03,2518,3828,0.3,5633,Human,Male,Dark,3,"['Big Shades', 'Shadow Beard', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5633.png,2017-07-03
2017-07-03,5863,271,0.32,4840,Human,Male,Dark,2,"['Shadow Beard', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4840.png,2017-07-03
2017-07-03,820,6415,0.25,5637,Human,Female,Dark,3,"['Clown Eyes Green', 'Mohawk Thin', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5637.png,2017-07-03
2017-07-03,1218,3828,0.49,6548,Human,Male,Albino,4,"['Front Beard', 'Earring', 'Do-rag', 'Clown Eyes Green']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk6548.png,2017-07-03
2017-07-03,820,1218,0.25,9520,Human,Female,Albino,2,"['Pigtails', 'Purple Lipstick']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9520.png,2017-07-03
2017-07-03,2639,3828,0.28,9814,Human,Female,Light,4,"['Vape', 'Horned Rim Glasses', 'Hot Lipstick', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9814.png,2017-07-03
2017-07-03,1096,6415,0.25,5357,Human,Male,Light,2,"['Horned Rim Glasses', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5357.png,2017-07-03
2017-07-03,2724,6415,0.3,9420,Human,Male,Dark,2,"['Eye Mask', 'Fedora']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9420.png,2017-07-03
2017-07-03,5258,4791,8.001,5795,Ape,Male,Non-human,1,['Police Cap'],#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk5795.png,2017-07-03
2017-07-03,4733,3828,0.333,5408,Human,Male,Light,2,"['Wild Hair', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5408.png,2017-07-03
2017-07-03,2794,1406,0.235,5231,Human,Male,Light,3,"['Peak Spike', 'Earring', 'Normal Beard']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5231.png,2017-07-03
2017-07-03,1904,1218,0.19,9926,Human,Female,Medium,2,"['Tiara', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9926.png,2017-07-03
2017-07-03,4722,271,0.32,5007,Human,Female,Albino,2,"['Straight Hair', 'Hot Lipstick']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5007.png,2017-07-03
2017-07-03,1406,5648,0.24,1396,Human,Male,Medium,3,"['Frumpy Hair', 'Gold Chain', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1396.png,2017-07-03
2017-07-03,2794,3828,0.235,6039,Human,Male,Medium,3,"['Mohawk Thin', 'Classic Shades', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6039.png,2017-07-03
2017-07-03,1904,3828,0.3,6103,Human,Male,Light,3,"['Peak Spike', 'Earring', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6103.png,2017-07-03
2017-07-03,2639,2864,0.18,3371,Human,Female,Dark,3,"['Horned Rim Glasses', 'Straight Hair Blonde', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3371.png,2017-07-03
2017-07-03,2639,3828,0.3,3415,Human,Male,Light,3,"['Smile', 'Do-rag', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3415.png,2017-07-03
2017-07-03,2928,4791,0.4834,9661,Human,Female,Medium,2,"['Clown Hair Green', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9661.png,2017-07-03
2017-07-03,1406,5648,0.25,3214,Human,Female,Light,4,"['Earring', 'Mohawk Dark', 'Cigarette', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3214.png,2017-07-03
2017-07-03,2639,6415,0.24,4670,Human,Male,Light,3,"['Clown Eyes Blue', 'Normal Beard Black', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4670.png,2017-07-03
2017-07-04,1904,3828,0.35,2722,Human,Male,Light,2,"['Muttonchops', 'Wild Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2722.png,2017-07-04
2017-07-04,1303,3828,0.25,1290,Human,Male,Light,2,"['Front Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1290.png,2017-07-04
2017-07-04,1406,3828,0.34,6446,Human,Male,Dark,3,"['Luxurious Beard', 'Wild Hair', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6446.png,2017-07-04
2017-07-04,1303,271,0.355,1560,Human,Male,Dark,2,"['Wild Hair', 'Smile']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1560.png,2017-07-04
2017-07-04,1281,1218,2.5,2338,Zombie,Male,Non-human,1,['Mohawk Thin'],#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk2338.png,2017-07-04
2017-07-04,4722,271,0.35,6426,Human,Male,Dark,3,"['Front Beard', 'Hoodie', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6426.png,2017-07-04
2017-07-04,2794,3352,0.4,5084,Human,Female,Light,3,"['Black Lipstick', 'Straight Hair Blonde', 'Clown Eyes Blue']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5084.png,2017-07-04
2017-07-04,1406,271,0.29,7275,Human,Male,Medium,2,"['Purple Hair', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk7275.png,2017-07-04
2017-07-04,2794,1406,0.235,6130,Human,Male,Light,2,"['Front Beard', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6130.png,2017-07-04
2017-07-04,820,1406,0.25,9518,Human,Male,Light,3,"['Messy Hair', 'Mustache', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9518.png,2017-07-04
2017-07-04,2794,3828,0.235,7329,Human,Male,Light,2,"['Stringy Hair', 'Normal Beard Black']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7329.png,2017-07-04
2017-07-04,1303,5648,0.25,1284,Human,Male,Light,3,"['Big Shades', 'Mustache', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1284.png,2017-07-04
2017-07-04,2928,1406,0.31,3419,Human,Male,Medium,3,"['Silver Chain', 'Nerd Glasses', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3419.png,2017-07-04
2017-07-04,1406,1701,0.47,4362,Human,Female,Medium,2,"['Horned Rim Glasses', 'Blonde Bob']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4362.png,2017-07-04
2017-07-04,1406,3352,0.38,3310,Human,Male,Light,3,"['Handlebars', 'Mohawk Thin', 'Horned Rim Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3310.png,2017-07-04
2017-07-04,4733,3828,0.28,3937,Human,Male,Light,2,"['Wild Hair', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3937.png,2017-07-04
2017-07-04,2794,4791,0.35,5094,Human,Female,Medium,3,"['Hot Lipstick', 'Mohawk Dark', 'Clown Eyes Blue']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5094.png,2017-07-04
2017-07-04,820,271,0.35,6029,Human,Female,Medium,3,"['Tassle Hat', 'Purple Eye Shadow', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6029.png,2017-07-04
2017-07-04,1303,3828,0.355,1615,Human,Male,Light,2,"['Hoodie', 'Chinstrap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1615.png,2017-07-04
2017-07-04,2639,3828,0.32,8646,Human,Female,Light,3,"['Blue Eye Shadow', 'Mohawk Thin', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8646.png,2017-07-04
2017-07-04,4269,3352,0.44,6483,Human,Female,Dark,4,"['Mole', 'Eye Mask', 'Crazy Hair', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6483.png,2017-07-04
2017-07-04,5863,3352,0.33,4126,Human,Male,Medium,3,"['Pipe', 'Mohawk', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4126.png,2017-07-04
2017-07-04,1406,2292,0.32,3639,Human,Female,Light,2,"['Clown Nose', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3639.png,2017-07-04
2017-07-04,1904,3828,0.39,8255,Human,Female,Medium,3,"['Mole', 'Big Shades', 'Straight Hair Blonde']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8255.png,2017-07-04
2017-07-04,1303,1218,0.25,1467,Human,Female,Medium,2,"['Green Eye Shadow', 'Wild Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1467.png,2017-07-04
2017-07-04,820,4791,0.49,9102,Human,Female,Light,3,"['Clown Eyes Green', 'Clown Hair Green', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9102.png,2017-07-04
2017-07-04,1303,3828,0.25,1503,Human,Male,Dark,3,"['Shadow Beard', 'Horned Rim Glasses', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1503.png,2017-07-04
2017-07-04,4733,3828,0.29,5593,Human,Male,Albino,2,"['Wild Hair', 'Horned Rim Glasses']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5593.png,2017-07-04
2017-07-04,1218,1303,7.9,6965,Ape,Male,Non-human,1,['Fedora'],#8DFFCD,https://www.larvalabs.com/cryptopunks/cryptopunk6965.png,2017-07-04
2017-07-04,1303,3828,0.25,1331,Human,Male,Medium,2,"['Peak Spike', 'Normal Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1331.png,2017-07-04
2017-07-04,2724,3532,0.4998,3677,Human,Male,Dark,4,"['Handlebars', 'Headband', 'Smile', '3D Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3677.png,2017-07-04
2017-07-04,2639,3828,0.28,6996,Human,Male,Light,3,"['Frumpy Hair', 'Smile', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6996.png,2017-07-04
2017-07-04,1303,5648,0.25,1466,Human,Male,Medium,2,"['Stringy Hair', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1466.png,2017-07-04
2017-07-04,1218,4492,1.5,9926,Human,Female,Medium,2,"['Tiara', 'Hot Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9926.png,2017-07-04
2017-07-04,5863,271,0.39,5297,Human,Male,Albino,2,"['Shadow Beard', 'Wild Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk5297.png,2017-07-04
2017-07-04,5863,3828,0.29,4538,Human,Male,Light,2,"['Front Beard', 'Peak Spike']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4538.png,2017-07-04
2017-07-04,1303,1406,0.25,1394,Human,Male,Medium,2,"['Cigarette', 'Peak Spike']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1394.png,2017-07-04
2017-07-04,5744,1701,0.75,8840,Human,Male,Medium,3,"['Beanie', 'Frown', 'Mustache']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8840.png,2017-07-04
2017-07-04,1303,5648,0.25,1505,Human,Male,Dark,3,"['Cigarette', 'Knitted Cap', 'VR']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1505.png,2017-07-04
2017-07-04,1303,4722,0.25,1463,Human,Male,Dark,3,"['Cigarette', 'Mohawk Thin', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1463.png,2017-07-04
2017-07-04,1406,3828,0.38,3507,Human,Male,Dark,3,"['Handlebars', 'Do-rag', '3D Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3507.png,2017-07-04
2017-07-04,1303,3828,0.25,1359,Human,Male,Dark,2,"['Headband', 'Smile']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1359.png,2017-07-04
2017-07-04,2928,1701,0.431,8085,Human,Male,Dark,3,"['Hoodie', 'Regular Shades', 'Big Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8085.png,2017-07-04
2017-07-04,4733,1303,0.24,4889,Human,Female,Light,3,"['Black Lipstick', 'Blonde Bob', 'Clown Eyes Blue']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4889.png,2017-07-04
2017-07-04,2639,3828,0.32,8093,Human,Male,Medium,3,"['Mohawk Thin', 'Front Beard Dark', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8093.png,2017-07-04
2017-07-04,1406,4722,0.26,4842,Human,Male,Medium,3,"['Mohawk Thin', 'Earring', 'Smile']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4842.png,2017-07-04
2017-07-05,1218,6398,0.35,2801,Human,Male,Dark,2,"['Messy Hair', 'Small Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2801.png,2017-07-05
2017-07-05,820,1406,0.25,9969,Human,Male,Light,2,"['Peak Spike', 'VR']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9969.png,2017-07-05
2017-07-05,820,3828,0.41,9898,Human,Female,Dark,3,"['Vape', 'Eye Mask', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9898.png,2017-07-05
2017-07-05,2794,6398,0.35,8356,Human,Female,Medium,2,"['Mohawk Dark', 'Nerd Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8356.png,2017-07-05
2017-07-05,3591,4492,0.5,2116,Human,Male,Albino,1,['Cap Forward'],#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk2116.png,2017-07-05
2017-07-05,2794,6398,0.25,5802,Human,Male,Dark,3,"['Frumpy Hair', 'Shadow Beard', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5802.png,2017-07-05
2017-07-05,820,3828,0.41,9961,Human,Male,Light,4,"['Normal Beard', 'Medical Mask', 'VR', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9961.png,2017-07-05
2017-07-05,1218,6398,0.35,1211,Human,Male,Dark,2,"['Cap Forward', 'Smile']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1211.png,2017-07-05
2017-07-05,1096,6398,0.33,5147,Human,Male,Medium,3,"['Luxurious Beard', 'Earring', 'Headband']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5147.png,2017-07-05
2017-07-05,2794,1406,0.235,5536,Human,Male,Medium,3,"['Shadow Beard', 'Mohawk', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5536.png,2017-07-05
2017-07-05,820,1218,0.35,9678,Human,Male,Dark,2,"['Buck Teeth', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9678.png,2017-07-05
2017-07-05,2794,166,0.235,2694,Human,Male,Dark,3,"['Front Beard Dark', 'Wild Hair', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2694.png,2017-07-05
2017-07-05,820,3828,0.31,6252,Human,Male,Medium,4,"['Big Shades', 'Goat', 'Top Hat', 'Pipe']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6252.png,2017-07-05
